LD,02122004,021116,2368,2055551237,4121178850,Y
LD,02122004,022927,7,2055551234,6691126996,Y
LD,02122004,022934,2274,2055551234,3601153997,Y
LC,02122004,023532,6,2055551230,2051140101,N
LD,02122004,023538,6685,2055551230,2191102632,Y
LD,02122004,024332,3152,2055551236,3511195916,Y
LD,02122004,024551,5011,2055551232,8301163636,Y
LC,02122004,025044,3152,2055551237,2051148772,Y
LC,02122004,025417,1754,2055551239,2051112941,Y
LD,02122004,025710,6385,2055551238,8451126865,Y
LC,02122004,030728,5182,2055551234,2051121075,Y
LC,02122004,032240,6329,2055551235,2051153595,Y
LC,02122004,032331,1811,2055551239,2051133188,Y
LD,02122004,033604,6747,2055551236,3201177649,Y
LD,02122004,034131,4745,2055551231,4381114243,Y
LC,02122004,034316,1816,2055551237,2051122173,Y
LC,02122004,035342,25,2055551239,2051153260,N
LD,02122004,035407,1258,2055551239,6781167250,Y
LD,02122004,040735,21,2055551233,4701145028,N
LC,02122004,040756,2944,2055551233,2051148697,Y
LD,02122004,040922,6735,2055551232,9721163300,Y
LD,02122004,041332,2374,2055551237,4171193668,Y
LC,02122004,041505,4680,2055551239,2051112065,Y
LC,02122004,042703,3533,2055551230,2051124396,Y
LC,02122004,043350,2433,2055551234,2051158921,Y
LD,02122004,044335,6161,2055551238,3151129480,Y
LC,02122004,045306,7196,2055551237,2051151658,Y
LC,02122004,045700,7132,2055551233,2051116683,Y
LC,02122004,050036,4088,2055551231,2051134732,Y
LC,02122004,050809,610,2055551235,2051121514,Y
LC,02122004,051423,4756,2055551234,2051136613,Y
LC,02122004,051819,3520,2055551235,2051143051,Y
LC,02122004,052556,6341,2055551230,2051139074,Y
LD,02122004,052831,16,2055551236,5011159054,N
LD,02122004,052847,31,2055551236,5071155181,N
LC,02122004,052918,17,2055551236,2051146373,N
LC,02122004,052935,34,2055551236,2051156929,N
LC,02122004,053009,6317,2055551236,2051125139,Y
LD,02122004,053305,3761,2055551239,3471183219,Y
LC,02122004,060137,1417,2055551232,2051143006,Y
LC,02122004,060844,1969,2055551231,2051143817,Y
LC,02122004,061659,4713,2055551235,2051110430,Y
LC,02122004,062514,5984,2055551232,2051126308,Y
LC,02122004,062616,5306,2055551238,2051122796,Y
LC,02122004,063339,22,2055551234,2051155773,N
LD,02122004,063401,5248,2055551234,8501155714,Y
LC,02122004,063546,5747,2055551239,2051119859,Y
LC,02122004,064133,305,2055551231,2051123483,Y
LD,02122004,064638,7157,2055551231,9071100519,Y
LC,02122004,065302,4789,2055551237,2051141978,Y
LC,02122004,065552,5549,2055551233,2051132411,Y
LD,02122004,071137,1121,2055551230,6051128334,Y
LC,02122004,071526,320,2055551236,2051140174,Y
LC,02122004,072046,1775,2055551236,2051139664,Y
LD,02122004,073018,3013,2055551230,8131177685,Y
LC,02122004,073532,1,2055551235,2051141556,N
LC,02122004,073533,935,2055551235,2051127415,Y
LD,02122004,075021,1089,2055551236,5031199378,Y
LC,02122004,075108,3435,2055551235,2051114281,Y
LC,02122004,075442,4786,2055551238,2051131168,Y
LD,02122004,080129,22,2055551234,8611113877,N
LC,02122004,080151,7053,2055551234,2051139841,Y
LC,02122004,080458,5497,2055551232,2051147658,Y
LC,02122004,080830,843,2055551236,2051129062,Y
LC,02122004,081133,3888,2055551239,2051147039,Y
LD,02122004,081251,3004,2055551237,2251135093,Y
LC,02122004,082031,5516,2055551230,2051139541,Y
LD,02122004,082233,6787,2055551236,5671194154,Y
LD,02122004,082821,1891,2055551233,5801157272,Y
LC,02122004,084555,6378,2055551231,2051118743,Y
LD,02122004,084823,9,2055551235,3031161678,N
LD,02122004,084832,3938,2055551235,6121146075,Y
LC,02122004,085952,5456,2055551233,2051128966,Y
LC,02122004,090255,708,2055551237,2051118165,Y
LC,02122004,091428,5638,2055551238,2051118409,Y
LC,02122004,091443,1141,2055551237,2051117262,Y
LD,02122004,091621,9,2055551239,9841110734,N
LC,02122004,091630,481,2055551239,2051117378,Y
LC,02122004,092431,636,2055551239,2051110062,Y
LD,02122004,093344,657,2055551237,7541124598,Y
LD,02122004,093507,6170,2055551239,3361103859,Y
LD,02122004,093635,4412,2055551232,5861151667,Y
LD,02122004,094441,5298,2055551237,2761175555,Y
LD,02122004,095227,13,2055551230,3101156119,N
LD,02122004,095240,4271,2055551230,6131107061,Y
LC,02122004,095410,29,2055551235,2051158021,N
LD,02122004,095439,31,2055551235,9801199446,N
LD,02122004,095510,1932,2055551235,3831187334,Y
LC,02122004,095924,6465,2055551234,2051114869,Y
LD,02122004,101540,636,2055551236,4151162510,Y
LC,02122004,102616,5621,2055551236,2051138723,Y
LD,02122004,102722,3649,2055551235,6781132192,Y
LD,02122004,103048,2347,2055551233,4381175693,Y
LC,02122004,103213,18,2055551231,2051139119,N
LC,02122004,103231,1785,2055551231,2051139940,Y
LC,02122004,104826,4300,2055551238,2051120135,Y
LD,02122004,105007,659,2055551232,7241179174,Y
LC,02122004,110106,504,2055551232,2051137729,Y
LD,02122004,110216,5779,2055551231,8501113011,Y
LC,02122004,110351,5767,2055551230,2051126909,Y
LD,02122004,110930,6429,2055551232,6471123861,Y
LC,02122004,110955,1988,2055551233,2051140704,Y
LC,02122004,111259,6671,2055551237,2051140788,Y
LC,02122004,111757,6668,2055551239,2051150862,Y
LD,02122004,112811,3032,2055551235,9691158810,Y
LC,02122004,114303,3280,2055551233,2051142425,Y
LD,02122004,114709,4369,2055551234,9571154011,Y
LC,02122004,115957,11,2055551236,2051149275,N
LD,02122004,120006,3916,2055551238,8101147609,Y
LC,02122004,120008,42,2055551236,2051149518,N
LC,02122004,120050,4377,2055551236,2051159577,Y
LC,02122004,121843,6153,2055551235,2051141703,Y
LD,02122004,123743,3183,2055551233,7011158225,Y
LC,02122004,123835,3867,2055551231,2051152130,Y
LD,02122004,123958,3456,2055551230,8641101765,Y
LC,02122004,125639,4299,2055551232,2051125656,Y
LC,02122004,125958,325,2055551234,2051153919,Y
LD,02122004,130410,7094,2055551237,9371106158,Y
LD,02122004,130522,7053,2055551238,3171166318,Y
LD,02122004,130523,7095,2055551234,4051199351,Y
LC,02122004,130905,4030,2055551239,2051121525,Y
LD,02122004,131347,336,2055551236,2601173124,Y
LC,02122004,131923,1148,2055551236,2051151512,Y
LC,02122004,133046,3899,2055551233,2051147579,Y
LD,02122004,133734,5091,2055551230,5801135765,Y
LC,02122004,133831,2508,2055551236,2051130393,Y
LC,02122004,134302,17,2055551231,2051141732,N
LD,02122004,134319,4314,2055551231,3411116646,Y
LC,02122004,140116,5174,2055551235,2051115520,Y
LD,02122004,140818,6713,2055551232,8181193680,Y
LD,02122004,141615,4165,2055551239,2811127505,Y
LD,02122004,142019,3067,2055551236,8161137066,Y
LD,02122004,143545,3271,2055551233,8061102610,Y
LC,02122004,145513,3385,2055551231,2051113136,Y
LC,02122004,150224,5854,2055551237,2051147976,Y
LC,02122004,150225,1919,2055551230,2051154324,Y
LD,02122004,150255,6486,2055551238,7021145216,Y
LD,02122004,150338,1757,2055551234,9521178166,Y
LC,02122004,151126,5287,2055551236,2051147667,Y
LD,02122004,152540,4215,2055551239,9561104467,Y
LC,02122004,152730,892,2055551235,2051150979,Y
LD,02122004,153016,2185,2055551233,6691136187,Y
LD,02122004,153255,2081,2055551234,6601135976,Y
LD,02122004,153424,609,2055551230,7171118927,Y
LC,02122004,154222,5317,2055551235,2051156840,Y
LC,02122004,154433,7131,2055551230,2051134725,Y
LC,02122004,155138,16,2055551231,2051149441,N
LD,02122004,155154,5442,2055551231,3611188026,Y
LD,02122004,160011,2328,2055551232,4101111632,Y
LC,02122004,160641,7196,2055551233,2051126855,Y
LD,02122004,160736,6353,2055551234,3831184288,Y
LC,02122004,163555,844,2055551239,2051157294,Y
LC,02122004,163859,3692,2055551232,2051153830,Y
LC,02122004,163933,13,2055551236,2051138539,N
LC,02122004,163946,601,2055551236,2051141000,Y
LC,02122004,163958,5096,2055551237,2051137022,Y
LD,02122004,164947,35,2055551236,4071157345,N
LD,02122004,164959,3911,2055551239,2241127874,Y
LD,02122004,165022,1842,2055551236,2341102982,Y
LC,02122004,165101,9,2055551238,2051152004,N
LC,02122004,165110,7005,2055551238,2051150343,Y
LD,02122004,171059,2050,2055551235,6261128822,Y
LD,02122004,172104,2286,2055551236,7701149521,Y
LD,02122004,172236,1224,2055551231,9121170038,Y
LC,02122004,174031,2004,2055551232,2051130092,Y
LC,02122004,174300,6360,2055551231,2051145326,Y
LD,02122004,174324,3860,2055551230,2361117458,Y
LD,02122004,174509,941,2055551235,5031188720,Y
LD,02122004,175329,2586,2055551234,2081127785,Y
LD,02122004,175510,1901,2055551239,9061122651,Y
LD,02122004,175910,2249,2055551236,7041107399,Y
LC,02122004,180050,3774,2055551235,2051121126,Y
LD,02122004,180454,4010,2055551237,5191166232,Y
LC,02122004,180637,5528,2055551233,2051131380,Y
LC,02122004,181355,2,2055551232,2051124185,N
LD,02122004,181357,10,2055551232,8181101266,N
LC,02122004,181407,3904,2055551232,2051138309,Y
LD,02122004,182651,3059,2055551239,7131165853,Y
LD,02122004,183635,2916,2055551234,3831152714,Y
LC,02122004,183639,6233,2055551236,2051122972,Y
LD,02122004,184744,1582,2055551230,3811193838,Y
LC,02122004,184755,2309,2055551238,2051156613,Y
LC,02122004,190344,1768,2055551235,2051116198,Y
LD,02122004,191144,5733,2055551237,8651149089,Y
LD,02122004,191406,23,2055551230,7011159204,N
LC,02122004,191429,6841,2055551230,2051144950,Y
LC,02122004,191750,2770,2055551239,2051151679,Y
LC,02122004,191911,2811,2055551232,2051126446,Y
LC,02122004,192511,5581,2055551234,2051131155,Y
LD,02122004,192624,379,2055551238,3531198032,Y
LC,02122004,192900,3800,2055551231,2051120873,Y
LC,02122004,193243,640,2055551238,2051133369,Y
LC,02122004,193312,1189,2055551235,2051121457,Y
LD,02122004,193845,13,2055551233,6501187717,N
LC,02122004,193858,6568,2055551233,2051117725,Y
LC,02122004,194323,4688,2055551238,2051127580,Y
LC,02122004,195301,1422,2055551235,2051154599,Y
LD,02122004,200400,6366,2055551239,9511101099,Y
LD,02122004,200602,5446,2055551232,3101160244,Y
LD,02122004,201643,463,2055551235,6711176086,Y
LD,02122004,202032,3065,2055551236,8071139391,Y
LD,02122004,202426,2982,2055551235,5631171291,Y
LC,02122004,203220,6711,2055551231,2051147377,Y
LC,02122004,204717,3014,2055551237,2051157639,Y
LC,02122004,205812,2369,2055551234,2051153933,Y
LC,02122004,210131,5080,2055551238,2051146344,Y
LD,02122004,210830,1320,2055551230,6041194451,Y
LD,02122004,211137,3086,2055551236,8191173314,Y
LD,02122004,211408,5850,2055551235,8281188050,Y
LD,02122004,212826,14,2055551233,4501103432,N
LD,02122004,212840,4490,2055551233,4421145621,Y
LC,02122004,213030,4726,2055551230,2051114779,Y
LC,02122004,213648,2806,2055551232,2051131401,Y
LD,02122004,213731,6117,2055551237,7011153478,Y
LD,02122004,213741,1571,2055551234,7521128396,Y
LC,02122004,215006,1844,2055551239,2051152117,Y
LD,02122004,220303,18,2055551236,6051199624,N
LD,02122004,220321,24,2055551236,4381160420,N
LC,02122004,220345,19,2055551236,2051159546,N
LD,02122004,220352,386,2055551234,6701106154,Y
LC,02122004,220404,1466,2055551236,2051144789,Y
LD,02122004,221018,3301,2055551234,6141112068,Y
LC,02122004,222050,4797,2055551239,2051125566,Y
LC,02122004,222334,5209,2055551232,2051159188,Y
LD,02122004,222411,1536,2055551231,6141139157,Y
LC,02122004,222611,6762,2055551238,2051144677,Y
LC,02122004,222830,2429,2055551236,2051139732,Y
LC,02122004,224330,609,2055551233,2051146094,Y
LC,02122004,224916,4515,2055551230,2051129672,Y
LC,02122004,224947,5732,2055551231,2051120020,Y
LD,02122004,225138,4085,2055551235,8631160608,Y
LC,02122004,225339,511,2055551233,2051143621,Y
LC,02122004,230210,6473,2055551233,2051110590,Y
LD,02122004,230519,1395,2055551234,8181139719,Y
LD,02122004,230859,41,2055551236,3411162790,N
LD,02122004,230940,1388,2055551236,3041151069,Y
LD,02122004,231928,7049,2055551237,4641147384,Y
LC,02122004,232834,267,2055551234,2051111729,Y
LD,02122004,233248,4400,2055551236,6051126943,Y
LC,02122004,233301,30,2055551234,2051153647,N
LC,02122004,233331,1727,2055551234,2051114514,Y
LC,02122004,234047,744,2055551239,2051158099,Y
LD,02122004,235023,2053,2055551232,2041111958,Y
LC,02122004,235311,2353,2055551239,2051126704,Y
LC,02122004,235943,867,2055551235,2051149609,Y
LD,02132004,000218,3629,2055551234,8651102603,Y
LD,02132004,000431,6316,2055551230,2281147448,Y
LD,02132004,001410,3803,2055551235,9401164120,Y
LC,02132004,001853,1272,2055551238,2051146505,Y
LC,02132004,002436,3977,2055551232,2051139864,Y
LD,02132004,002519,5609,2055551231,2691112716,Y
LD,02132004,003224,6830,2055551239,9371183779,Y
LD,02132004,004005,5173,2055551238,3091136594,Y
LC,02132004,004608,36,2055551236,2051139223,N
LD,02132004,004644,2169,2055551236,2031184478,Y
LD,02132004,005003,1676,2055551233,7401145960,Y
LD,02132004,010247,1144,2055551234,8721110935,Y
LC,02132004,011657,207,2055551237,2051112429,Y
LC,02132004,011733,3317,2055551235,2051148401,Y
LC,02132004,011759,3951,2055551233,2051126716,Y
LC,02132004,012024,2798,2055551237,2051154555,Y
LD,02132004,012151,34,2055551234,7851170575,N
LD,02132004,012225,7018,2055551234,6041176210,Y
LC,02132004,012253,394,2055551236,2051128481,Y
LD,02132004,012927,4502,2055551236,9711117629,Y
LC,02132004,013053,2628,2055551232,2051159813,Y
LD,02132004,014947,4052,2055551230,4421165884,Y
LD,02132004,015848,5264,2055551231,5731173325,Y
LD,02132004,020618,6217,2055551238,3521138488,Y
LC,02132004,020702,653,2055551237,2051144832,Y
LD,02132004,021250,5017,2055551235,8321164906,Y
LC,02132004,021441,2841,2055551232,2051155253,Y
LD,02132004,021755,6193,2055551237,2521101861,Y
LC,02132004,022350,6543,2055551233,2051116111,Y
LD,02132004,022614,3292,2055551239,9191117916,Y
LC,02132004,024429,6714,2055551236,2051158476,Y
LC,02132004,025719,3,2055551230,2051134563,N
LD,02132004,025722,302,2055551230,3151154700,Y
LC,02132004,030202,27,2055551232,2051150247,N
LD,02132004,030224,2229,2055551230,6181127480,Y
LC,02132004,030229,889,2055551232,2051128244,Y
LD,02132004,031718,3235,2055551232,4021128186,Y
LC,02132004,031923,345,2055551234,2051115360,Y
LD,02132004,032106,2287,2055551239,4071199126,Y
LD,02132004,032508,6902,2055551234,7151132482,Y
LC,02132004,032632,2,2055551231,2051146257,N
LC,02132004,032634,950,2055551231,2051114719,Y
LC,02132004,033627,3769,2055551235,2051135324,Y
LD,02132004,033933,2980,2055551230,7201196129,Y
LD,02132004,034224,2830,2055551231,7521168587,Y
LC,02132004,034955,1993,2055551238,2051119797,Y
LD,02132004,035913,5461,2055551239,2171139183,Y
LD,02132004,040108,18,2055551237,8311122371,N
LC,02132004,040126,1775,2055551237,2051145834,Y
LD,02132004,041113,1023,2055551232,6201103574,Y
LD,02132004,041253,669,2055551233,8571135785,Y
LC,02132004,042308,199,2055551238,2051149493,Y
LC,02132004,042402,4877,2055551233,2051137222,Y
LC,02132004,042627,15,2055551238,2051131707,N
LC,02132004,042642,5395,2055551238,2051137721,Y
LD,02132004,042816,4268,2055551232,2521125477,Y
LC,02132004,042913,42,2055551230,2051141170,N
LD,02132004,042934,633,2055551231,5571142497,Y
LC,02132004,042955,4891,2055551230,2051144582,Y
LD,02132004,043101,4430,2055551237,3851115401,Y
LD,02132004,043623,954,2055551236,8021148636,Y
LD,02132004,043916,1300,2055551235,4241147054,Y
LC,02132004,044007,3465,2055551231,2051158156,Y
LD,02132004,045217,2815,2055551236,3511130891,Y
LC,02132004,050056,5694,2055551235,2051117900,Y
LD,02132004,052010,3394,2055551234,7731173088,Y
LD,02132004,053014,3670,2055551239,9511133578,Y
LC,02132004,053752,18,2055551231,2051125839,N
LC,02132004,053810,4631,2055551231,2051155917,Y
LD,02132004,053912,6736,2055551236,5031120668,Y
LC,02132004,053924,943,2055551232,2051125821,Y
LC,02132004,054451,3435,2055551237,2051130262,Y
LC,02132004,054519,5403,2055551233,2051151993,Y
LD,02132004,055126,1488,2055551230,5511122972,Y
LC,02132004,055507,3329,2055551232,2051114009,Y
LD,02132004,055637,3107,2055551238,7091184014,Y
LC,02132004,061614,2807,2055551230,2051158626,Y
LC,02132004,061644,299,2055551234,2051158390,Y
LC,02132004,062143,2588,2055551234,2051129376,Y
LC,02132004,063124,1093,2055551239,2051148570,Y
LC,02132004,063550,4033,2055551235,2051126910,Y
LC,02132004,064206,4689,2055551237,2051118543,Y
LC,02132004,064824,5657,2055551238,2051125161,Y
LC,02132004,064937,2213,2055551239,2051125030,Y
LC,02132004,065036,5456,2055551232,2051127910,Y
LD,02132004,065521,30,2055551231,6171192605,N
LC,02132004,065551,6901,2055551231,2051143606,Y
LD,02132004,070301,37,2055551230,9801162832,N
LD,02132004,070338,1726,2055551230,9721152125,Y
LC,02132004,070451,4462,2055551234,2051144719,Y
LD,02132004,071522,2972,2055551233,9841100324,Y
LC,02132004,072630,4324,2055551239,2051147649,Y
LD,02132004,073128,4897,2055551236,8651176420,Y
LD,02132004,073224,7136,2055551230,4341107451,Y
LC,02132004,074303,6891,2055551235,2051144598,Y
LD,02132004,080015,2988,2055551237,5061186451,Y
LC,02132004,080454,6752,2055551233,2051139750,Y
LC,02132004,081913,6966,2055551234,2051134158,Y
LC,02132004,082132,18,2055551232,2051110313,N
LD,02132004,082150,3546,2055551232,4171122120,Y
LC,02132004,082241,2694,2055551238,2051135329,Y
LD,02132004,083834,4230,2055551239,8021105986,Y
LC,02132004,085003,650,2055551237,2051117783,Y
LC,02132004,085052,2031,2055551231,2051111971,Y
LC,02132004,085305,5589,2055551236,2051134368,Y
LD,02132004,090053,26,2055551237,6011142723,N
LD,02132004,090119,4221,2055551237,7061123298,Y
LD,02132004,090735,5993,2055551238,7701140033,Y
LC,02132004,092056,19,2055551232,2051155590,N
LC,02132004,092115,2584,2055551232,2051147863,Y
LC,02132004,092443,2501,2055551231,2051132367,Y
LD,02132004,093120,5071,2055551230,8121190306,Y
LC,02132004,093754,32,2055551235,2051115943,N
LD,02132004,093826,1739,2055551235,4231103745,Y
LC,02132004,094904,3153,2055551239,2051135652,Y
LC,02132004,095726,5407,2055551233,2051111067,Y
LD,02132004,100419,5736,2055551232,6791123025,Y
LD,02132004,100624,3983,2055551231,7191117909,Y
LD,02132004,100725,3071,2055551235,6821120216,Y
LD,02132004,101140,15,2055551237,8041148046,N
LD,02132004,101155,5083,2055551237,6021182371,Y
LD,02132004,101519,1314,2055551234,8321191016,Y
LC,02132004,102614,4443,2055551236,2051156228,Y
LD,02132004,103713,3309,2055551234,5851143285,Y
LD,02132004,104137,4823,2055551239,9841167792,Y
LD,02132004,104728,33,2055551238,6041122438,N
LC,02132004,104801,5321,2055551238,2051116312,Y
LD,02132004,105551,3420,2055551230,9351185597,Y
LC,02132004,105836,38,2055551235,2051148735,N
LC,02132004,105914,1530,2055551235,2051116026,Y
LD,02132004,111247,5129,2055551231,4041155859,Y
LC,02132004,112444,527,2055551235,2051136504,Y
LC,02132004,112733,3462,2055551233,2051154393,Y
LD,02132004,113222,104,2055551234,2061181272,Y
LD,02132004,113331,929,2055551235,6231124035,Y
LC,02132004,113406,5278,2055551234,2051119418,Y
LD,02132004,113638,253,2055551237,6121112475,Y
LC,02132004,113955,4106,2055551232,2051119155,Y
LC,02132004,114017,6633,2055551236,2051153064,Y
LD,02132004,114051,4732,2055551237,3141140723,Y
LD,02132004,114900,1264,2055551235,3061100395,Y
LD,02132004,115251,3676,2055551230,4801128820,Y
LD,02132004,120200,5,2055551239,9021161796,N
LC,02132004,120205,689,2055551239,2051122858,Y
LD,02132004,121004,2965,2055551235,6071143244,Y
LC,02132004,121334,4235,2055551239,2051133528,Y
LC,02132004,121642,18,2055551238,2051140498,N
LC,02132004,121700,3122,2055551238,2051123467,Y
LD,02132004,122515,7012,2055551233,2811166599,Y
LD,02132004,123816,3385,2055551231,3531120089,Y
LD,02132004,124821,2922,2055551232,9191164616,Y
LD,02132004,125407,5640,2055551230,8451193864,Y
LD,02132004,125929,2251,2055551235,7241142946,Y
LD,02132004,125943,6303,2055551237,4061131186,Y
LD,02132004,130204,2446,2055551234,9521174432,Y
LC,02132004,130902,4594,2055551238,2051119326,Y
LC,02132004,132409,949,2055551239,2051147789,Y
LC,02132004,133050,4607,2055551236,2051122760,Y
LC,02132004,133441,1745,2055551231,2051130630,Y
LC,02132004,133700,3146,2055551235,2051144049,Y
LD,02132004,133703,1628,2055551232,5161111091,Y
LC,02132004,133958,2105,2055551239,2051123328,Y
LC,02132004,134250,5200,2055551234,2051148928,Y
LD,02132004,140346,863,2055551231,2251128482,Y
LD,02132004,140411,373,2055551232,7311144622,Y
LC,02132004,141024,2877,2055551232,2051130047,Y
LC,02132004,141503,32,2055551239,2051127190,N
LD,02132004,141535,3585,2055551239,9711155926,Y
LC,02132004,141809,2136,2055551231,2051133550,Y
LD,02132004,142207,2914,2055551233,5731151161,Y
LC,02132004,142536,5537,2055551238,2051117255,Y
LC,02132004,142807,3819,2055551230,2051151564,Y
LD,02132004,142926,4303,2055551235,9891121774,Y
LD,02132004,144446,4474,2055551237,8101185957,Y
LD,02132004,144737,6353,2055551236,2811100332,Y
LD,02132004,145345,771,2055551231,8131194694,Y
LD,02132004,145821,6802,2055551232,9171137287,Y
LD,02132004,150636,3600,2055551231,7851157746,Y
LD,02132004,150930,6185,2055551234,7031129776,Y
LD,02132004,151041,6787,2055551233,7011177602,Y
LD,02132004,151520,4503,2055551239,6701152898,Y
LC,02132004,153146,338,2055551230,2051132770,Y
LD,02132004,153724,4172,2055551230,4171153587,Y
LD,02132004,154109,3423,2055551235,5201138706,Y
LC,02132004,155753,5342,2055551238,2051147228,Y
LD,02132004,155920,136,2055551237,9041187561,Y
LD,02132004,160136,19,2055551237,9801173551,N
LC,02132004,160155,1976,2055551237,2051128793,Y
LD,02132004,160636,6430,2055551231,2081101571,Y
LC,02132004,163023,401,2055551239,2051119356,Y
LC,02132004,163330,2095,2055551236,2051138929,Y
LC,02132004,163451,1068,2055551237,2051133687,Y
LD,02132004,163704,5987,2055551239,2311184614,Y
LD,02132004,163812,1800,2055551235,4691128126,Y
LD,02132004,164656,5314,2055551230,7341102685,Y
LD,02132004,165143,6104,2055551232,8311106185,Y
LD,02132004,165235,4202,2055551234,6071106090,Y
LC,02132004,165239,5098,2055551237,2051132179,Y
LC,02132004,170348,5315,2055551233,2051131873,Y
LD,02132004,170812,4894,2055551235,4341185424,Y
LC,02132004,170825,2299,2055551236,2051141837,Y
LC,02132004,172655,3959,2055551238,2051122748,Y
LD,02132004,174644,4705,2055551236,3341167958,Y
LD,02132004,175346,1938,2055551231,2701102837,Y
LD,02132004,180237,1962,2055551234,2121184909,Y
LC,02132004,181530,1897,2055551230,2051143569,Y
LD,02132004,181651,2220,2055551239,2541143599,Y
LC,02132004,181737,2991,2055551237,2051113481,Y
LD,02132004,182604,2404,2055551231,2891141660,Y
LC,02132004,182946,663,2055551235,2051121469,Y
LC,02132004,183223,1990,2055551233,2051144649,Y
LC,02132004,183254,262,2055551238,2051147087,Y
LD,02132004,183327,603,2055551232,2141172563,Y
LC,02132004,183519,1618,2055551234,2051150255,Y
LC,02132004,183716,2667,2055551238,2051126810,Y
LD,02132004,184049,2411,2055551235,2061117233,Y
LD,02132004,184330,4785,2055551232,6121137000,Y
LC,02132004,184707,2258,2055551230,2051149021,Y
LD,02132004,185351,3136,2055551239,3071177902,Y
LC,02132004,190217,6794,2055551234,2051143837,Y
LD,02132004,190509,2664,2055551236,7861155701,Y
LD,02132004,190533,1947,2055551233,3581105525,Y
LC,02132004,190608,4731,2055551231,2051132946,Y
LC,02132004,190728,2006,2055551237,2051145443,Y
LD,02132004,192100,5400,2055551235,9851146962,Y
LC,02132004,192143,1082,2055551238,2051129387,Y
LC,02132004,192445,3945,2055551230,2051118707,Y
LC,02132004,193800,2670,2055551233,2051143724,Y
LC,02132004,193945,30,2055551238,2051139257,N
LC,02132004,194015,3715,2055551238,2051125441,Y
LD,02132004,194054,2177,2055551237,9141150541,Y
LC,02132004,194607,656,2055551239,2051116070,Y
LC,02132004,194933,4018,2055551236,2051129263,Y
LC,02132004,195703,4936,2055551239,2051124890,Y
LD,02132004,200315,3744,2055551232,4341159546,Y
LC,02132004,201711,36,2055551237,2051126988,N
LD,02132004,201747,17,2055551237,7011101184,N
LC,02132004,201804,11,2055551237,2051123092,Y
LC,02132004,201815,56,2055551237,2051134905,Y
LC,02132004,201911,6713,2055551237,2051142324,Y
LC,02132004,202230,90,2055551233,2051158361,Y
LC,02132004,202400,2927,2055551233,2051157372,Y
LC,02132004,202459,2320,2055551231,2051148778,Y
LD,02132004,203030,159,2055551230,4161153754,Y
LD,02132004,203309,697,2055551230,8451170075,Y
LC,02132004,204210,355,2055551238,2051152611,Y
LC,02132004,204446,3092,2055551230,2051128616,Y
LD,02132004,204805,5163,2055551238,9011129728,Y
LC,02132004,205100,6982,2055551235,2051143740,Y
LC,02132004,205531,5351,2055551234,2051132189,Y
LC,02132004,205631,24,2055551236,2051113102,N
LD,02132004,205655,20,2055551236,6461189273,N
LC,02132004,205715,1272,2055551236,2051119162,Y
LC,02132004,210339,438,2055551231,2051156801,Y
LD,02132004,210539,3193,2055551232,2621161462,Y
LD,02132004,211057,2167,2055551231,5641195805,Y
LC,02132004,211247,3843,2055551233,2051112187,Y
LD,02132004,211827,302,2055551236,9891132616,Y
LD,02132004,211919,1127,2055551239,9131123760,Y
LC,02132004,212329,5547,2055551236,2051129202,Y
LD,02132004,213618,5667,2055551230,3411154732,Y
LD,02132004,213806,6370,2055551239,9411198246,Y
LC,02132004,214704,2578,2055551231,2051118965,Y
LD,02132004,215852,6802,2055551232,8301154778,Y
LC,02132004,221104,3310,2055551237,2051145078,Y
LD,02132004,221408,2024,2055551238,9781180832,Y
LC,02132004,221650,6395,2055551233,2051138781,Y
LC,02132004,222442,5941,2055551234,2051155904,Y
LC,02132004,223002,6770,2055551231,2051132862,Y
LD,02132004,224722,3933,2055551235,2041105051,Y
LC,02132004,224752,3472,2055551238,2051126106,Y
LC,02132004,225556,3577,2055551236,2051151564,Y
LD,02132004,230614,3740,2055551237,3531128457,Y
LD,02132004,231045,4122,2055551230,4061151820,Y
LC,02132004,232416,4590,2055551239,2051141227,Y
LC,02132004,234544,33,2055551238,2051113234,N
LD,02132004,234617,2891,2055551238,2831121284,Y
LC,02132004,235214,6047,2055551232,2051117159,Y
LD,02132004,235255,3588,2055551235,2671168939,Y
LD,02132004,235533,2102,2055551236,3031148708,Y
LC,02142004,000325,2016,2055551233,2051146081,Y
LD,02142004,000343,462,2055551234,7201169329,Y
LC,02142004,000834,1658,2055551237,2051153658,Y
LD,02142004,001125,4935,2055551234,2021125954,Y
LD,02142004,001927,718,2055551230,2701116642,Y
LD,02142004,002252,1481,2055551231,5741144413,Y
LC,02142004,003035,6861,2055551236,2051119020,Y
LC,02142004,003125,5161,2055551230,2051137373,Y
LC,02142004,003428,33,2055551238,2051116392,N
LC,02142004,003501,5,2055551238,2051155877,N
LC,02142004,003506,6067,2055551238,2051118857,Y
LD,02142004,003612,2203,2055551237,7011188051,Y
LD,02142004,003701,7006,2055551233,5571124208,Y
LD,02142004,004046,23,2055551239,2121171919,N
LD,02142004,004109,47,2055551239,3831193556,Y
LC,02142004,004156,6143,2055551239,2051142942,Y
LC,02142004,004733,539,2055551231,2051141372,Y
LC,02142004,005243,3794,2055551235,2051124502,Y
LC,02142004,005632,5015,2055551231,2051112505,Y
LD,02142004,011255,6478,2055551237,5031120010,Y
LD,02142004,013301,505,2055551232,3581141565,Y
